timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,
1.71907E+12,762,HTTP Request,200,OK,Thread Group 180 1-115,text,TRUE,,1708,17804,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,762,0,177,,
1.71907E+12,856,HTTP Request,200,OK,Thread Group 180 1-116,text,TRUE,,1708,17186,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,846,0,193,,
1.71907E+12,723,HTTP Request,200,OK,Thread Group 180 1-117,text,TRUE,,1708,14029,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,723,0,175,,
1.71907E+12,761,HTTP Request,200,OK,Thread Group 180 1-118,text,TRUE,,1708,13718,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,761,0,144,,
1.71907E+12,750,HTTP Request,200,OK,Thread Group 180 1-119,text,TRUE,,1708,13878,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,750,0,123,,
1.71907E+12,754,HTTP Request,200,OK,Thread Group 180 1-121,text,TRUE,,1708,13008,4,4,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,754,0,180,,
1.71907E+12,783,HTTP Request,200,OK,Thread Group 180 1-122,text,TRUE,,1708,12198,4,4,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,783,0,133,,
1.71907E+12,672,HTTP Request,200,OK,Thread Group 180 1-123,text,TRUE,,1708,12467,4,4,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,672,0,112,,
1.71907E+12,1782,HTTP Request,200,OK,Thread Group 180 1-120,text,TRUE,,1708,13812,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,1782,0,109,,
1.71907E+12,750,HTTP Request,200,OK,Thread Group 180 1-124,text,TRUE,,1708,10388,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,750,0,113,,
1.71907E+12,652,HTTP Request,200,OK,Thread Group 180 1-125,text,TRUE,,1708,12534,2,2,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,652,0,131,,
1.71907E+12,829,HTTP Request,200,OK,Thread Group 180 1-126,text,TRUE,,1708,12773,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,829,0,131,,
1.71907E+12,755,HTTP Request,200,OK,Thread Group 180 1-127,text,TRUE,,1708,15746,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,755,0,107,,
1.71907E+12,889,HTTP Request,200,OK,Thread Group 180 1-128,text,TRUE,,1712,14506,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,889,0,117,,
1.71907E+12,710,HTTP Request,200,OK,Thread Group 180 1-129,text,TRUE,,1708,15391,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,710,0,142,,
1.71907E+12,920,HTTP Request,200,OK,Thread Group 180 1-130,text,TRUE,,1712,16350,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,920,0,115,,
1.71907E+12,823,HTTP Request,200,OK,Thread Group 180 1-131,text,TRUE,,1708,12962,3,3,https://skripsi-vgg-psp6a4cyiq-et.a.run.app/upload,823,0,111,,
